PC1,PC2,Loyalty Classification
1.7035914996904715,3.054143544305799,Jade
-2.92602986632011,-0.8514048007114456,Silver
-1.114869199593222,-0.469478316623105,Jade
-1.9923392183072985,-0.526349493482532,Jade
-0.7204466600569615,0.09646111639031073,Platinum
2.350043288248761,2.251546792913,Jade
2.0090963681788923,-1.0863894600872548,Silver
-1.3278350524304054,1.3170326025157943,Silver
0.6800173397251977,0.7663455841774126,Jade
0.38402794537688345,0.6283785212675166,Gold
1.7015561517693478,-0.52028281530067,Gold
1.8940582761649036,-1.4565563781729143,Jade
-0.9182267564492539,0.34447597898593113,Jade
1.7896100211081443,0.229978102737342,Silver
-0.7570893847925817,0.9373569043081643,Platinum
-1.1883707067730835,-0.7812400546617938,Gold
-2.3589201999998726,-0.3054705115710371,Jade
-1.6835856227940127,-0.1318795526530834,Jade
1.221961495135678,-0.5560323625301833,Jade
-1.5179994307479514,-0.519879868872265,Jade
-1.2523857171359154,0.9846622222463793,Silver
-1.919758154453153,-0.29545161522900165,Jade
-1.44894632401759,0.07659614285041415,Jade
-2.1843391829609806,-0.29238293149333033,Platinum
1.0590176411033914,1.2950408101627886,Jade
4.645524804861802,2.1025447368559376,Gold
-1.3496136970208978,0.14207858916154104,Silver
2.0625133455177482,1.330743124608239,Jade
-0.01601661330221783,-0.7393125608815716,Silver
1.1310022782644524,2.218056941753938,Silver
-1.877450236166078,0.1929310944813223,Gold
-2.467334185267594,-0.2731602030463013,Jade
-1.837464497573522,0.06370065454626904,Gold
-0.47890490697864635,-1.410323342648702,Jade
-2.28626807555198,-0.09909813464896787,Gold
-1.741340090920869,-0.16992840565034256,Gold
0.31532156986007465,1.078913768830884,Silver
2.0393450689859387,0.05635568210538021,Silver
-1.3502714418369484,0.6272960222168572,Silver
-0.6103488744743416,-0.5851393521156292,Jade
-1.4119810076108963,-0.7829037014614058,Jade
-0.3877767241263346,-0.4803098360596353,Platinum
0.03255968711280117,0.5820985846746211,Silver
-2.4849684247217425,-0.7467143693667619,Jade
2.0037035291140763,-0.2953003486996194,Platinum
-0.6078491295085423,-1.4149160157029557,Jade
-2.273829067080905,-0.48284246074722054,Platinum
0.4112128354209059,-0.24286516826365703,Jade
-1.8331041454505974,0.6818016735772454,Gold
-2.4155151422220835,-0.7911547279441224,Silver
-2.081990245886552,0.26923906712243406,Silver
-1.2616212397949949,-0.5036162689629835,Gold
-0.5239733243666345,2.061067086146185,Silver
0.029042589744674444,-0.09777186675790796,Silver
0.8722019651571543,-1.0094415600520732,Jade
-0.7409689420842258,0.42167340642206885,Silver
1.8016666525588625,0.6225806276421713,Jade
-0.4786004970598837,1.6022500979181102,Silver
-1.4190292576078278,0.5593928359144729,Gold
-0.0743883568418985,-0.8904872722762112,Jade
-0.3043026764156508,0.19240421948865807,Jade
-0.27498320117712693,-0.9417593463038784,Gold
-0.9961404305172828,-0.07605586173615288,Jade
1.4865167359205036,0.27730332838970867,Platinum
3.7803328547106525,2.041834946396479,Jade
-1.4490252518825157,0.4934924220615231,Jade
-1.4756603346251143,1.1708087858575174,Gold
-1.45963970617205,-0.7575333789389584,Silver
-1.744634706366699,-0.60924083780667,Gold
-0.21983058184613752,-0.009421121541413412,Gold
0.6120636367686244,1.7309349179656572,Jade
-2.8061596756374376,-0.6937730293081962,Jade
1.2999432601845184,3.5129025390277655,Jade
-1.7686760721672978,0.013243575695981183,Silver
0.8076108327671149,-1.1393766155515852,Jade
-0.09319210929413721,-0.18271792724716673,Silver
-2.2793065046307053,0.007858808304022205,Jade
-1.2780696074285345,-0.25405515132620765,Jade
-1.0605151033333817,-0.3844452725042209,Jade
0.40358888874854526,-0.25042063419604954,Gold
0.6670037824051572,1.41092716657982,Jade
-1.748242873437377,-1.447281975458635,Silver
-2.6901115259946957,-0.5814432542191542,Gold
0.9841306401307776,0.503052967490141,Platinum
-0.8109252633429695,-0.18704245507103184,Jade
0.07041678247912514,-0.6496848760887739,Jade
-2.7557107049765213,-0.3077681448632405,Silver
-0.6602659458053176,1.5652490879630527,Platinum
0.7641839376165864,-1.1473499283844864,Jade
0.19665522168147537,-2.0353279751058735,Jade
0.08102736875033584,1.357557846459755,Gold
1.5677977665335812,0.3965550710274012,Jade
0.12092525423549777,1.5842007454273528,Jade
-2.128005414192011,-0.13236003133814256,Silver
-2.465318526762684,-0.014203267538423742,Gold
0.3647358033420362,1.1865793045039807,Jade
-2.891201237289328,-0.7003448125730036,Jade
-1.1858964196050732,0.35202958947712604,Jade
-1.649221611710139,-0.8641945792974344,Gold
-0.35351358621407364,-0.19417215007094465,Jade
0.17885255880963374,0.6346621886907237,Jade
-1.3082082208616956,0.16471868106828924,Gold
1.347252793648521,-0.3563922958168049,Platinum
-1.1256614608113364,0.4349621919088509,Jade
0.6494328302938346,1.3738917058787379,Silver
-0.2383259263546487,-0.3803454413697441,Silver
-0.5161513303127918,-0.5749700620950786,Jade
-0.9572615529124701,1.0346969708735827,Jade
-1.3887523908424086,-1.2607002482977436,Jade
1.262832660723314,-0.22825180707042245,Jade
-0.017729039813958094,0.39620123453341005,Gold
1.1177429410890658,1.872176318156894,Jade
1.308020484363177,-0.3941373608313839,Jade
0.5936049282988504,2.3308085130832854,Jade
3.8877597940634927,-1.3525114242772536,Silver
0.10687770425881438,0.8156745071713485,Silver
-2.0017404949109783,0.25847188053112163,Platinum
-0.22799532024716196,-0.7830759779254992,Platinum
-1.5173664210274314,0.4064532081101018,Jade
0.792216131083674,1.5508559067968877,Gold
0.4934884989864284,-0.5111751867040291,Gold
0.2842404485845107,0.7373575474909243,Gold
-0.8188786632551073,-1.2101467581882668,Silver
0.24143097125374902,-1.390715212804785,Jade
0.16974393472321164,-2.035411492990462,Jade
-2.3838874101230827,-0.8222287147639988,Silver
-1.1631348826800505,0.4536923359398112,Jade
-0.4703547517849935,-0.4452479596625833,Silver
-1.3334544282731675,-0.47704658611340833,Jade
1.126705303226287,3.1390814299733636,Gold
3.1431690521572033,-0.5095831790984097,Silver
-0.8225398265720852,-0.033475054124471534,Jade
-1.5223936924066592,-0.6973042583890277,Gold
-1.3257371542644998,-0.35330224120996523,Silver
5.193740947275648,-0.971628950482191,Jade
-0.7846856370126022,-0.17571220037526486,Jade
1.1841110311781877,2.5509526644728324,Silver
-1.154256044522039,-1.0613844262012162,Jade
-0.6139168405777076,1.2050242830329096,Gold
-1.7150938363880814,0.047892118652810026,Jade
-1.0898929084057778,-0.6943258609511315,Gold
-0.8774127217540315,1.3528174274090983,Silver
0.11614090827867152,0.16508649077943727,Jade
-1.3278690856776887,0.4559902284516663,Gold
-0.94749369769552,-0.9257000202224981,Platinum
-2.4447655804174806,-0.8903600655273752,Jade
-1.9991115901730514,-0.3798317865624846,Jade
-1.2510281041560884,-1.0593056017111582,Silver
0.5084190921321156,0.5451508960118777,Silver
0.998619005792539,-1.9946303081940955,Gold
-1.7473849674107282,-0.5330544985970679,Platinum
-1.2968137174646899,-0.9629261300280574,Platinum
0.05559760921318092,-0.8120484124593179,Jade
1.2121615494163303,1.5232214545468064,Jade
-1.220538424355673,-0.06643342101260244,Jade
-0.10635000059457053,0.7166314102537804,Jade
-1.1301490055577825,-0.8416000568471902,Jade
2.523306064961437,-0.8299342092641863,Silver
-2.681178371522323,-0.5750128007795685,Jade
-1.0162894179715949,-0.1329485525660134,Gold
-1.580033084545869,0.12591717248434658,Silver
2.746797464197335,0.03185698278920167,Silver
-2.6805774087122036,-0.8791815956597656,Gold
-0.8026822147027911,0.7570273974987791,Gold
4.323433729638294,-0.6311111251915774,Silver
-0.9643548458584756,0.27420168869952205,Jade
2.528319932677362,3.2980547115396543,Gold
0.3322407370332289,0.442888798541475,Jade
-2.0018504550586593,0.47029510694462673,Jade
-2.392108198574108,-0.7873156503885234,Gold
-1.2352145986735066,-0.5418504969557034,Jade
-1.549550228492934,-0.7800651358004088,Gold
0.9267756698720573,0.4337203100614261,Silver
0.6007370055742284,-1.2154460253052217,Jade
-1.4218857379423004,-0.7664882787838179,Silver
-2.4203659500449612,-0.39565583001582877,Silver
-1.7001441166427491,0.17316845679029713,Gold
3.513789883483064,0.12480761136389933,Silver
0.19286599597228704,-0.24040716751336064,Gold
-0.9830683361460174,-1.2615699749960099,Jade
0.25347820683807676,-0.6687505669351915,Jade
-1.8001411150410824,0.8355029809011013,Jade
3.671158400500074,-1.2561253523597142,Platinum
0.47501117609586246,-0.49237622216508903,Platinum
-1.9579545118666086,0.1262347651900421,Silver
0.26586078301317373,-1.0868366376966558,Jade
-0.758976978898781,0.2553342010378791,Silver
1.3380828166114442,1.1258435506308224,Gold
0.7026788735308723,-1.8802256059183668,Gold
1.2282743408338246,0.7402113482296306,Silver
-1.832640482681686,-0.37462931105063946,Jade
-1.0694993109554225,0.6569097211768338,Gold
-1.1053881797571332,-0.2964240654832394,Jade
-1.1891277898598598,-1.2132072733942196,Silver
-1.812679309379234,-1.0543287861813493,Jade
-1.453426445241888,-1.3715072756064197,Platinum
3.7809807981277688,-0.9329729430855928,Jade
-1.622576149738034,-0.22355554483607068,Jade
-0.05991351682758147,-0.9023005690539218,Platinum
-0.9279491236384404,1.5065357680912217,Silver
-0.39422651410414994,-1.3222321971273223,Gold
0.516554941094816,2.023062719230687,Jade
-0.360968028055035,1.0579853881037298,Jade
2.813149682113991,1.077149511636479,Jade
-0.20485814003916542,-0.5228053300378039,Jade
2.3512474705957396,-0.40866841900428996,Gold
0.7961876908959866,0.16177757071553012,Gold
2.234285366126867,2.3715735338010457,Jade
-2.2145610725205818,-0.6329148634946976,Jade
-0.4229825676993342,0.029312581055363187,Silver
-1.6693751933542493,0.1318045954378132,Silver
-1.618489059498599,0.03815279254300037,Silver
-1.1444741454963385,0.3677873861250763,Jade
-1.2197437368868034,1.3958793056795664,Jade
-0.5758467729530757,-1.2639484368434342,Silver
0.19417530826811497,0.805217039419819,Jade
-1.0228787506097097,-1.0493979333426968,Jade
3.177783144184952,-3.0281218418868763,Jade
1.1693716093992346,0.6425156713998537,Jade
0.5336621267952578,0.17203430096952968,Silver
-0.3700813425225123,-0.19987337718164502,Gold
-0.6473567044418286,0.4338715437449652,Jade
4.559474144377617,-1.3730243391072348,Gold
-1.0421835141894233,0.24473365108885567,Gold
-2.3891171944637977,-0.019372025790347386,Silver
-0.5627219002928907,0.34076299672125315,Jade
0.6969081664883118,0.4041359807898357,Jade
-1.5647500310148355,-0.33579176549185596,Platinum
2.652362769498735,-1.5254097686404537,Platinum
-1.6142524707639159,-0.5040977455012713,Gold
-1.165037820073024,0.9622985725499756,Jade
-0.8118530496816873,-0.9376875291026883,Silver
0.8812052524540462,1.356770277161828,Jade
0.0901626590059565,2.5784710744954085,Silver
0.43321805940678454,1.5419929151764165,Silver
3.247745267968122,-2.2525845866063396,Silver
4.612222657439136,0.04534600199527487,Jade
-0.3939367260608705,-1.679611986068297,Jade
2.6583268261764754,2.5619641071774217,Jade
-1.4119034686722436,0.86847148429617,Jade
-1.6323585181490918,-0.49055457018786564,Platinum
-2.104645499468059,-0.29884482008355207,Silver
0.8315162977924576,-0.8636795963962276,Silver
-0.6078664668271616,-0.49274073946031366,Silver
-1.7613675545151208,-1.1359350400464197,Silver
-2.1395414178586423,-0.3770335674750844,Gold
0.43291083300415106,1.6868923125628605,Silver
-1.516134692964197,-0.21156011908200917,Jade
0.7699892870624355,1.7720963991704066,Silver
0.3006073405910344,2.6253001338184623,Silver
-1.8116137614056234,0.06669184126104402,Jade
0.44968253462558,2.5075153973825683,Silver
0.24051404759305922,-0.688399998844019,Gold
2.4654540256315496,-1.5256688857144645,Jade
-2.013861171623713,0.20053207502857592,Jade
0.5715357867886691,0.1246942564290867,Platinum
0.7899544655666483,-0.22154545160769634,Jade
-1.0411872470002472,0.48287089786279547,Silver
0.7280406480348361,-1.0727260091233026,Jade
0.8864277913722046,1.430724570084732,Gold
0.6713298197433083,-0.7944034927901789,Jade
-1.7524586471289694,-0.6341422945657675,Jade
-2.5486819745072715,-0.9115655941745975,Jade
2.4180176353091225,3.9234797703892896,Jade
-0.9771802704163095,0.036868272659319315,Silver
-1.9257350610791377,-0.7755861020939157,Jade
-1.2000617415204533,-0.45834724152719786,Gold
1.881691911362294,0.16898453312979245,Silver
-1.3784962739352125,0.6119812041642635,Jade
-2.269866295294018,-0.26337814203644305,Jade
2.297920104971488,1.549049385428287,Gold
-1.2261323444880639,-0.6620251419492842,Silver
-0.8387176136421468,-0.8301411105754861,Jade
-2.016125972733085,-0.8908147685170986,Jade
-0.9084828231482789,0.8454106928071543,Jade
-0.2146898438843074,2.3974637568692008,Jade
-1.9261915819268296,0.026290030536005163,Gold
-1.6981156384676506,-0.15487925790089443,Silver
4.0317264294730135,0.016235730854557026,Silver
-1.3001086117501366,-0.1957313141932719,Silver
3.6210457872785717,1.2475085323105046,Gold
-0.40830033637937785,-1.4008184581777872,Silver
0.9969051035007018,2.132861813840476,Gold
0.3671599170561746,1.0451341406896435,Jade
-1.3910939573974614,0.13208606327296468,Jade
-0.5195882655566307,0.9183095228123128,Silver
-0.16481695383192224,0.15293647463167856,Silver
0.12480859596361604,2.265200890340372,Silver
0.31844247286011057,0.9684183739651496,Jade
0.5422410808453159,-0.7144353096564408,Jade
0.7573239492129302,-0.5428285327313339,Silver
3.734833023953515,3.727445573922525,Jade
0.17634239628696838,0.5983955484632153,Jade
0.8918784782652126,0.590198014132805,Gold
0.8380203619757287,-0.4974713805522925,Gold
1.0200309593817134,0.19780877078820358,Jade
3.7687315363502467,-1.3508394974287476,Jade
-0.23739059262857282,0.42763098880728656,Jade
5.504033726853274,-1.3541072800159526,Silver
-0.440716676581419,-0.4733015893140142,Jade
2.703381814835798,-1.7249038318305687,Platinum
-0.9448323747620625,0.4022644213886226,Platinum
0.9893022350953841,0.9915153119833785,Gold
0.990587093674074,-0.021248224581356015,Gold
6.546165266650181,-2.0914735388780277,Jade
-2.765735013577507,-0.32516474910357107,Platinum
0.5082395178704423,-1.1198395850337797,Jade
1.3186098505905737,2.832516045652345,Silver
0.029590518272682807,0.20493036900080608,Gold
1.1813728172707054,-0.006038903112930968,Silver
2.5085801395528065,0.05089539518187626,Gold
3.3108094200338742,-0.35530594868384263,Jade
1.8470315161325586,1.5877281221790789,Gold
0.20266181056899202,-1.359705373129053,Jade
-0.8728409858140956,0.8033480915155459,Gold
-0.529438209400564,0.8512811767360418,Jade
3.136345892558052,-2.2042850733398307,Jade
-1.1003231274393024,1.628594826925977,Gold
0.21307176914893494,0.6557398989644603,Jade
3.236191160766957,-3.005333169503657,Jade
-1.5510216098948295,0.6822871873567945,Silver
0.8582043657237896,-0.13043359125781295,Jade
1.4631703879300373,3.2236817894487353,Silver
3.0917935067859075,0.31082141457309553,Platinum
2.3715404998609193,0.9147709530593185,Gold
0.010743017279036152,-1.9051898339914735,Jade
2.3256856873242784,-1.1586749532064553,Silver
2.2189911535089077,0.832802395244635,Jade
0.48590665365360697,0.27068341126685724,Jade
0.22556824750686766,-0.5810282579101405,Jade
2.587664732318436,0.3049376287582565,Silver
1.0581659865221793,1.9158602147458603,Silver
0.5011558154819018,1.4728843410022339,Silver
-1.366033890411364,0.6902768504802514,Jade
-1.1207926098974466,1.1489553888231092,Silver
-1.786484175955318,-0.9063881324286337,Silver
1.3015775431997536,0.775121833151609,Jade
-2.4869107913891817,-0.917735240351016,Silver
0.6017549043426963,2.5072485937766746,Jade
0.4623984656035108,2.0138982321735286,Silver
-0.2685798811239691,0.5224264989454926,Silver
2.1163009173376692,-0.36401123981743944,Jade
-0.4150472426684571,-0.3231789877255725,Gold
-0.11383231949951417,1.347686101751635,Platinum
-1.5450732077885418,-1.0798528828490683,Gold
5.063596279666376,-0.008654119595129031,Jade
-2.411063966116644,0.0556694902832854,Gold
-1.1606477406777664,-0.6723122989317037,Jade
-2.3305228461769154,0.33941361029372896,Jade
-1.8121226302627669,0.02089389819749885,Gold
-0.552778217864783,-0.8135659781770332,Jade
-1.5289961984949243,-0.3732427319583543,Jade
4.058313815358647,-0.8363381547683115,Jade
0.5956705552054745,1.4668900568346568,Jade
-0.3042258351643056,2.066367944527213,Gold
-0.6181725185515545,-0.47604731842107695,Silver
-1.1196149325518676,0.4892293211385325,Gold
-1.1070485998269144,-0.09135413054052743,Gold
-1.8315796770109096,0.6485405588194164,Jade
-0.026762487288697397,-1.011976386668112,Jade
1.7810348761664252,1.9216889916081838,Platinum
1.3102335348980823,0.20494114107167638,Platinum
-0.9185006362948311,-0.08291628441632747,Jade
0.6299366844505333,1.473406432093752,Jade
-0.5860610622992499,-1.84811764527488,Gold
-0.5409346263168309,1.2735376067564306,Platinum
2.550690679491558,-1.411871583912957,Gold
-0.9256029893572288,0.09283031117433502,Silver
1.2715944298162296,0.011310293078795067,Gold
-2.4290945544174547,-0.9609359231696959,Jade
-0.25834521455980897,0.5121768790409692,Platinum
-1.8700116244971037,-0.8537844165750389,Silver
-0.9470107903255506,-0.38502489577637244,Silver
1.3676864500983092,1.179036536304618,Silver
0.7603145040756277,3.01951106708147,Silver
-2.2673165913216056,-0.36306701027019983,Silver
-0.05840768000730314,2.1960487930181083,Jade
0.7722116012985697,-0.5981648907437215,Silver
-1.1136448768425824,-1.4737553782645514,Silver
3.2737839776302597,-1.0064141125587964,Silver
-0.8471288797573099,1.3819554306847726,Jade
2.2129537089891573,-1.0072712549128313,Silver
0.8318564574088597,2.5724302110874078,Jade
2.9926239217351265,1.9292490968528888,Jade
0.7614347639340847,0.33743164476021054,Gold
-1.8346437593774438,0.6405836456112788,Platinum
-0.8707326890720221,0.9786545744436869,Jade
0.3649909799528414,-0.6935342906922837,Platinum
-2.427990912696652,-0.20135059821993034,Silver
1.2218316292017057,-1.277810933865677,Platinum
-2.5469651567354075,-0.5184706955901043,Jade
0.2548881657387439,1.3496472158323694,Jade
-1.1463487791745783,0.10637565904188932,Platinum
-1.9007190371262546,-0.7222876604301119,Gold
-1.1469953651493814,-0.6674803931672806,Platinum
-0.13837687778147853,0.7281043309834595,Gold
-0.6865800445345392,0.6563456763374227,Jade
-2.4125739790993084,-0.603844236877941,Platinum
2.1163934406052705,0.08994534619098936,Jade
0.6821670842139154,1.39745586916101,Gold
0.9492393925311362,0.12694094631850733,Jade
3.4024799384174833,0.5106831759969688,Silver
-0.06074804663496241,-0.16711631692539528,Silver
-2.2202287760049426,-1.1489945891016895,Gold
1.0226552466435304,-1.2147637288231137,Gold
-0.017402722291305597,0.5484641798245269,Jade
-2.3323884173518907,-0.4649079894951778,Gold
2.81780731473055,-2.159030509268249,Jade
2.5497135090517533,-3.2262702639273013,Jade
-2.6425794346462235,-0.8230822942016907,Platinum
0.9833526430240188,0.7987764677652814,Platinum
-0.5682458576641064,0.26865940780448144,Gold
0.2132823225638866,-1.1404063149248254,Gold
1.0239015088763286,-0.3895221189554716,Silver
4.341684307135093,-2.5737739661116823,Gold
-0.8858711473514654,1.5474902240971957,Jade
-1.234199132777363,-0.4032669729079141,Silver
0.2949014526182892,0.36729438035512574,Gold
-1.3189081228451505,0.6132950391186833,Jade
-1.7986868373872231,-0.25385530934583184,Jade
-1.0039699874011603,0.7330551852633732,Jade
-1.1399918753424512,-0.6601577953691714,Gold
-1.6954423569232677,-0.5438925590660936,Silver
-0.4692461516967405,0.45797341709432837,Gold
-0.8961265617500443,0.6061109566792356,Platinum
-1.3182372125188424,-2.0430776849318164,Silver
0.21337177724708867,2.422342466982425,Jade
-0.16746871682273073,-0.002924457058640944,Jade
1.2230626185197788,-0.017900790688404097,Jade
-0.5376613125335987,2.0180915704401787,Silver
-0.9397933727346698,1.1982473122515858,Silver
0.6401425171285323,-0.5128068976789208,Jade
2.2591291661646387,0.8672220841804019,Silver
-2.2562373882575413,-0.14848269476928444,Jade
-1.6926125399571703,0.6074775364137471,Silver
3.045429115412691,1.2531910142388751,Silver
-2.509529584869249,0.08939006516413282,Silver
-0.7153444524411786,-0.15661351882817134,Jade
0.758873620808847,-1.7717857016971037,Jade
0.1702716519551989,-1.1516478876233616,Jade
-2.469784736860059,-0.10484817160748648,Silver
-1.7774413065838672,-0.17565901878944545,Silver
-1.9361725196345754,-0.20210967626033088,Gold
-2.925496754331383,-0.6763073613035002,Silver
-1.4755401386164948,0.34003333398343505,Jade
-2.6816365756303693,-0.3228229201621524,Silver
-1.9973150089456917,0.03894896651945863,Jade
-1.7128044143660337,0.019324169449721026,Jade
-1.6301949725219764,-0.260934271943411,Jade
2.4168631257783573,-0.2672129761456651,Silver
3.947530803898823,0.7055541643067057,Silver
2.473826027759662,-1.4593672210937998,Gold
-1.4259487630276904,0.04475347567841294,Silver
-1.536084866267538,-0.5781403254102305,Silver
-1.401960871175096,0.5999014717191584,Jade
-0.3179381469870446,-0.36535532436298124,Jade
1.0337611107279892,0.8917670261335174,Jade
-0.2191621572963698,1.239595086092279,Jade
-0.3503228380645364,0.9492337798947605,Silver
-1.7042594898264047,0.39012068290828406,Jade
-0.15603375629066746,-1.083553037431499,Gold
0.6256176646081764,-1.2884085512113337,Jade
0.8790659609443955,2.974688032686121,Gold
1.224886767058084,0.3740119842024311,Silver
2.22045029834188,0.12989700160882528,Jade
0.6331076059096243,2.8898457851923034,Jade
-2.490842013290602,-0.8242069090758938,Jade
-0.9117784571073987,1.1370685769640205,Silver
1.3512062055517595,-0.2785512840640093,Jade
0.9772673689590151,1.4274868527577542,Gold
-0.18331992059785152,-0.8733781818102587,Silver
2.8439486911068994,-0.2876482296287747,Gold
-0.5129982651759332,0.5189994214065388,Jade
-0.7662199212120292,0.6066276811453845,Jade
-0.04251788368337956,-1.2621759586725,Platinum
-1.1620797786640946,-1.2529405256438124,Jade
-0.33640128353137866,1.8152883121903154,Gold
0.6289280377940305,1.105001839668317,Silver
-1.3730559528782589,-0.24010896403563925,Jade
-0.6499453854189333,-0.023449374808299152,Platinum
-0.02634038004048189,0.8458880842454353,Silver
-2.698484270664591,-0.5962084068685789,Jade
3.5763694362024845,-1.0767134595596959,Platinum
-1.3869383435145726,-1.0526201082727262,Gold
-1.0819315824208342,0.6793812549224196,Platinum
1.6364162436246317,-2.0094020371104473,Jade
-2.3406274217442258,-0.5593995846943546,Gold
0.5886499271166343,-1.3834988181730061,Jade
1.2109689542541762,0.8787030499372266,Jade
7.9600339056206995,-0.34303832054118033,Gold
-2.5300001337567433,-0.057302765624629146,Silver
-1.9783380375882933,0.7293084205885617,Gold
2.9617205460050875,-0.7364469843963369,Silver
-1.9547506810793969,-0.8026043391927274,Jade
1.0689107590419016,1.4480431326005963,Gold
-0.7931280779539926,0.1045480157803884,Gold
1.7671401662636943,-1.1484942764288966,Silver
1.4738068293417363,-0.6903641731492097,Jade
-0.7598634836764881,-0.9366507549895202,Gold
0.5663467056159952,1.7074167228668855,Jade
0.9817014429201681,-1.231369340334384,Jade
-0.2016501558445851,-1.340172171335742,Silver
-0.3648326248707152,-1.437919836537414,Jade
-0.2629590603965614,0.4160616009089634,Jade
0.3263083187174557,-0.7055956944705789,Jade
2.64113070258907,0.33312703475352173,Gold
-0.39580788268474654,1.8085681694289188,Gold
6.724565943900261,-2.381537279100877,Silver
-0.43635086694598074,-1.2667919714869944,Jade
0.25572402335619493,0.632398755019376,Jade
5.016828114339833,-1.1595213426680608,Jade
0.7502697814336786,1.505371361489936,Jade
2.184941149621992,-1.3662884875561183,Jade
-1.2838260730901148,0.4273508288823432,Silver
0.08445271232098003,1.0203507840529495,Silver
-0.6876130789484746,-0.9441176500344731,Silver
-1.1502059992925533,-1.0469967732997087,Jade
1.0365548099237416,2.1213708574129893,Gold
0.7616990662733745,0.26464558483478556,Jade
-0.7226744941942739,0.6552966378341913,Jade
0.9585153560076285,1.690916898238006,Silver
-1.022929932997957,-0.2936968414246075,Jade
-0.5707241237011054,-0.14905494618303713,Silver
6.398120556475884,-1.2686977499804757,Jade
-1.9509329684590537,-1.0487758439851076,Jade
-0.31383030743553697,-0.6833524121649804,Gold
2.337809544170797,0.7545060315710429,Jade
-0.9929522521410542,0.7026517964000167,Gold
2.0435706738212955,0.49885344447473484,Jade
1.3493513027474262,0.4518858213120682,Jade
-1.780068510419594,0.053165739144943706,Platinum
-2.4023540258381813,0.019868582993103304,Gold
-0.9774602798494123,1.7623731505858884,Jade
-1.2340184999514254,-0.9066003621759636,Silver
-1.5645747994547452,-0.9316264506446982,Silver
-2.169223142464824,0.18406351324783427,Jade
1.400547939110362,0.08706675098398693,Jade
-0.5356632931360099,-1.6401293514646569,Gold
-0.6412726706545854,0.4219607450980047,Gold
